incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-EXP-0714,2025-02-14,15:50,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Moderate,51.3,HIGH,Windy,Day,86,0,11
INC-EXP-0715,2024-06-30,12:54,Lifting,Loading Area,Load exceeded rated capacity of lifting equipment.,Moderate,29.9,MEDIUM,Clear,Day,73,0,5
INC-EXP-0716,2024-08-01,12:55,Working at Height,Building Site,Unsecured tools at elevated height posing drop hazard.,Moderate,49.0,HIGH,Clear,Day,60,0,6
INC-EXP-0717,2024-10-30,10:44,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,48.4,HIGH,Rain,Day,93,2,8
INC-EXP-0718,2025-08-20,09:21,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Minor,30.8,MEDIUM,Adverse,Day,90,0,2
INC-EXP-0719,2024-03-29,20:47,Lifting,Loading Area,Tag line omitted during crane load swinging operation.,Moderate,53.1,HIGH,Adverse,Night,83,0,4
INC-EXP-0720,2024-03-30,08:26,Lifting,Building Site,Tandem lift performed without approved lift plan.,Moderate,24.8,LOW,Clear,Day,97,1,3
INC-EXP-0721,2024-02-14,11:02,Material Handling,Warehouse,Heavy drum handled without designated drum gripper.,Near Miss,37.6,MEDIUM,Clear,Day,47,0,3
INC-EXP-0722,2025-11-22,19:38,Housekeeping,Warehouse,Inadequate lighting along primary pedestrian egress corridor.,Minor,33.1,MEDIUM,Windy,Night,66,0,3
INC-EXP-0723,2024-04-07,13:24,Welding,Building Site,Inadequate fume extraction during galvanized steel welding.,Near Miss,60.4,HIGH,Adverse,Day,65,0,3
INC-EXP-0724,2024-07-12,18:20,Scaffolding,Scaffolding Area,Missing guardrail on scaffold platform.,Moderate,32.8,MEDIUM,Clear,Day,100,0,1
INC-EXP-0725,2026-01-09,12:56,Housekeeping,Building Site,Inadequate lighting along primary pedestrian egress corridor.,Near Miss,13.3,LOW,Rain,Day,100,0,12
INC-EXP-0726,2025-06-02,13:16,Lifting,Warehouse,Tandem lift performed without approved lift plan.,Moderate,59.3,HIGH,Adverse,Day,71,1,4
INC-EXP-0727,2024-09-08,09:44,Working at Height,Scaffolding Area,Ladder used beyond recommended height without stabilization.,Major,79.8,CRITICAL,Windy,Day,59,0,13
INC-EXP-0728,2024-10-18,17:12,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Minor,38.9,MEDIUM,Clear,Day,82,0,7
INC-EXP-0729,2025-12-13,20:32,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,29.0,MEDIUM,Clear,Night,83,0,1
INC-EXP-0730,2024-11-18,07:57,Material Handling,Warehouse,Unsecured pipes stored on slope without chocks.,Near Miss,51.2,HIGH,Adverse,Day,68,0,6
INC-EXP-0731,2026-01-07,21:00,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Minor,25.9,LOW,Clear,Night,83,1,4
INC-EXP-0732,2025-12-23,18:00,Lifting,Building Site,Tag line omitted during crane load swinging operation.,Minor,25.6,LOW,Clear,Day,93,0,5
INC-EXP-0733,2025-07-02,12:42,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Major,50.1,HIGH,Clear,Day,74,0,5
INC-EXP-0734,2024-05-19,13:03,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Near Miss,34.4,MEDIUM,Rain,Day,77,0,6
INC-EXP-0735,2025-08-24,14:45,Welding,Warehouse,Welding screen missing in shared work area.,Near Miss,24.7,LOW,Clear,Day,78,0,1
INC-EXP-0736,2024-05-19,23:25,Vehicle Movement,Road/Access Area,Unattended vehicle left idling on active haul road.,Near Miss,41.5,MEDIUM,Rain,Night,69,0,7
INC-EXP-0737,2025-06-09,19:30,Welding,Warehouse,Inadequate fume extraction during galvanized steel welding.,Near Miss,41.2,MEDIUM,Clear,Night,89,2,3
INC-EXP-0738,2025-07-27,07:51,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Near Miss,14.1,LOW,Clear,Day,93,0,8
INC-EXP-0739,2025-10-29,12:24,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Minor,51.4,HIGH,Clear,Day,57,0,9
INC-EXP-0740,2024-04-14,15:44,Material Handling,Loading Area,Excessive repetitive lifting without job rotation.,Moderate,43.6,MEDIUM,Clear,Day,61,0,7
INC-EXP-0741,2025-06-22,12:23,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Major,38.0,MEDIUM,Adverse,Day,70,0,9
INC-EXP-0742,2024-07-15,08:10,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Minor,43.4,MEDIUM,Clear,Day,57,1,1
INC-EXP-0743,2024-09-14,22:16,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Near Miss,33.0,MEDIUM,Clear,Night,71,0,6
INC-EXP-0744,2024-07-25,10:20,Scaffolding,Scaffolding Area,Missing toe-boards on working platform exceeding six feet.,Minor,37.5,MEDIUM,Clear,Day,71,0,2
INC-EXP-0745,2025-12-11,12:36,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Near Miss,21.2,LOW,Rain,Day,92,0,7
INC-EXP-0746,2024-03-30,08:06,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,39.6,MEDIUM,Clear,Day,67,0,7
INC-EXP-0747,2024-07-16,09:39,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Near Miss,5.8,LOW,Clear,Day,100,0,8
INC-EXP-0748,2025-06-07,06:37,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,38.0,MEDIUM,Clear,Day,48,0,8
INC-EXP-0749,2024-04-25,22:39,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,35.2,MEDIUM,Windy,Night,72,0,1
INC-EXP-0750,2025-06-15,18:07,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Minor,82.2,CRITICAL,Clear,Day,63,3,3
INC-EXP-0751,2024-09-08,16:52,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Moderate,55.4,HIGH,Clear,Day,52,0,1
INC-EXP-0752,2024-02-16,18:04,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Minor,31.0,MEDIUM,Rain,Day,72,0,1
INC-EXP-0753,2024-01-08,15:33,Lifting,Building Site,Sling showing visible wear used during heavy assembly hoist.,Moderate,37.5,MEDIUM,Clear,Day,64,0,7
INC-EXP-0754,2024-12-30,11:54,Material Handling,Loading Area,Excessive repetitive lifting without job rotation.,Minor,19.3,LOW,Clear,Day,83,0,6
INC-EXP-0755,2024-08-04,09:36,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Near Miss,60.3,HIGH,Rain,Day,80,0,9
INC-EXP-0756,2024-04-27,13:11,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Minor,35.3,MEDIUM,Clear,Day,67,0,8
INC-EXP-0757,2024-10-15,20:13,Vehicle Movement,Road/Access Area,Missing high-visibility delineator posts along haul ramp.,Near Miss,19.9,LOW,Clear,Night,92,0,6
INC-EXP-0758,2024-11-21,15:28,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,14.8,LOW,Rain,Day,96,0,3
INC-EXP-0759,2024-10-26,21:44,Lifting,Loading Area,Sling showing visible wear used during heavy assembly hoist.,Near Miss,45.7,MEDIUM,Clear,Night,69,0,1
INC-EXP-0760,2024-11-05,16:21,Lifting,Building Site,Tag line omitted during crane load swinging operation.,Near Miss,31.7,MEDIUM,Clear,Day,95,0,7
INC-EXP-0761,2025-11-04,18:56,Material Handling,Loading Area,Excessive repetitive lifting without job rotation.,Minor,46.4,MEDIUM,Windy,Day,62,0,5
INC-EXP-0762,2024-04-22,16:43,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Minor,38.5,MEDIUM,Rain,Day,81,0,9
INC-EXP-0763,2024-12-02,15:33,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Major,39.4,MEDIUM,Clear,Day,53,0,2
INC-EXP-0764,2024-06-16,17:15,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,40.2,MEDIUM,Clear,Day,43,0,6
INC-EXP-0765,2024-08-31,16:55,Confined Space,Excavation Area,Communication failure between entrant and safety attendant.,Moderate,62.6,HIGH,Rain,Day,60,0,6
INC-EXP-0766,2026-01-14,17:17,Vehicle Movement,Road/Access Area,Unattended vehicle left idling on active haul road.,Minor,28.8,MEDIUM,Clear,Day,81,0,5
INC-EXP-0767,2025-03-03,14:04,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Minor,59.9,HIGH,Clear,Day,59,1,6
INC-EXP-0768,2025-09-15,14:31,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Near Miss,25.3,LOW,Clear,Day,72,0,5
INC-EXP-0769,2026-01-15,21:08,Excavation,Excavation Area,Inadequate barricading around excavation area.,Near Miss,46.9,MEDIUM,Clear,Night,96,1,8
INC-EXP-0770,2025-04-28,23:24,Confined Space,Electrical Room,Continuous gas monitor calibrated incorrectly before entry.,Near Miss,45.4,MEDIUM,Clear,Night,91,0,3
INC-EXP-0771,2024-05-05,19:33,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Minor,57.2,HIGH,Clear,Night,65,1,6
INC-EXP-0772,2025-06-08,09:01,Working at Height,Building Site,Static line lifeline inspection overdue during roofing installation.,Moderate,67.3,CRITICAL,Adverse,Day,58,0,7
INC-EXP-0773,2024-11-13,10:26,Lifting,Warehouse,Improper lifting zone setup observed.,Near Miss,47.3,MEDIUM,Adverse,Day,67,0,6
INC-EXP-0774,2024-07-03,10:26,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Moderate,65.4,CRITICAL,Adverse,Day,83,0,3
INC-EXP-0775,2025-07-19,13:56,Scaffolding,Building Site,Scaffold access partially obstructed.,Major,51.1,HIGH,Windy,Day,56,0,7
INC-EXP-0776,2024-12-06,06:26,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Minor,71.4,CRITICAL,Adverse,Day,68,2,2
INC-EXP-0777,2024-09-02,10:20,Lifting,Warehouse,Exclusion zone around lift not maintained.,Moderate,35.2,MEDIUM,Rain,Day,93,1,8
INC-EXP-0778,2025-11-15,10:51,Lifting,Building Site,Exclusion zone around lift not maintained.,Near Miss,21.5,LOW,Clear,Day,90,0,7
INC-EXP-0779,2024-08-06,14:16,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Major,33.6,MEDIUM,Clear,Day,87,1,6
INC-EXP-0780,2024-09-21,11:18,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Minor,64.2,HIGH,Rain,Day,51,0,3
INC-EXP-0781,2024-10-07,16:25,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Major,77.0,CRITICAL,Rain,Day,61,0,5
INC-EXP-0782,2025-05-17,07:17,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Minor,44.8,MEDIUM,Clear,Day,87,1,7
INC-EXP-0783,2024-01-22,10:29,Working at Height,Building Site,Work on leading edge without adequate perimeter protection.,Minor,33.0,MEDIUM,Clear,Day,69,0,8
INC-EXP-0784,2024-09-08,17:25,Welding,Warehouse,Inadequate ventilation observed during welding task.,Near Miss,26.8,LOW,Windy,Day,92,0,5
INC-EXP-0785,2024-02-09,18:10,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Major,81.2,CRITICAL,Clear,Day,56,3,8
INC-EXP-0786,2025-02-13,06:59,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Major,50.6,HIGH,Rain,Day,89,2,5
INC-EXP-0787,2026-01-19,13:03,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Moderate,37.7,MEDIUM,Rain,Day,90,0,6
INC-EXP-0788,2024-04-26,12:28,Vehicle Movement,Loading Area,Unattended vehicle left idling on active haul road.,Minor,13.4,LOW,Clear,Day,94,0,7
INC-EXP-0789,2025-06-19,06:48,Vehicle Movement,Loading Area,Missing high-visibility delineator posts along haul ramp.,Near Miss,55.0,HIGH,Adverse,Day,74,0,10
INC-EXP-0790,2025-10-02,09:59,Confined Space,Electrical Room,Restricted egress portal partially blocked by ventilation ducting.,Near Miss,63.0,HIGH,Clear,Day,60,1,9
INC-EXP-0791,2025-04-03,09:18,Excavation,Road/Access Area,Excavation depth exceeded benching ratio requirements.,Minor,54.2,HIGH,Clear,Day,63,0,2
INC-EXP-0792,2025-10-24,12:08,Welding,Building Site,Welding conducted near flammable materials.,Minor,31.6,MEDIUM,Clear,Day,96,1,5
INC-EXP-0793,2025-06-27,19:53,Welding,Warehouse,Welding screen missing in shared work area.,Moderate,40.4,MEDIUM,Windy,Night,74,0,1
INC-EXP-0794,2025-03-29,19:07,Excavation,Road/Access Area,Underground utility markers ignored near mechanical digging.,Minor,45.5,MEDIUM,Clear,Night,81,0,10
INC-EXP-0795,2024-12-09,10:17,Electrical Work,Building Site,Uninsulated temporary power distribution board in active zone.,Minor,50.5,HIGH,Rain,Day,83,0,6
INC-EXP-0796,2025-02-05,10:49,Electrical Work,Building Site,Absence of GFCI protection on portable power tools.,Minor,40.5,MEDIUM,Clear,Day,74,0,6
INC-EXP-0797,2025-03-09,13:19,Lifting,Building Site,Tandem lift performed without approved lift plan.,Moderate,47.4,MEDIUM,Adverse,Day,61,0,5
INC-EXP-0798,2025-02-04,12:40,Welding,Building Site,Welding screen missing in shared work area.,Minor,34.0,MEDIUM,Clear,Day,79,0,7
INC-EXP-0799,2024-04-05,06:51,Vehicle Movement,Loading Area,Vehicle observed exceeding site speed limit.,Near Miss,24.8,LOW,Clear,Day,85,0,2
INC-EXP-0800,2025-12-21,20:00,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Major,57.7,HIGH,Rain,Night,100,0,2
INC-EXP-0801,2024-09-29,15:00,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Moderate,69.5,CRITICAL,Adverse,Day,100,1,4
INC-EXP-0802,2025-02-16,08:43,Vehicle Movement,Loading Area,Reversing alarm inoperative on earthmoving equipment.,Near Miss,30.4,MEDIUM,Clear,Day,71,0,8
INC-EXP-0803,2025-01-04,21:23,Lifting,Loading Area,Improper lifting zone setup observed.,Minor,54.9,HIGH,Windy,Night,83,0,6
INC-EXP-0804,2025-12-22,06:02,Welding,Warehouse,Inadequate fume extraction during galvanized steel welding.,Minor,34.2,MEDIUM,Clear,Day,59,0,5
INC-EXP-0805,2025-02-02,16:09,Excavation,Excavation Area,Water accumulation undermining trench base after rain.,Major,53.4,HIGH,Clear,Day,73,1,5
INC-EXP-0806,2025-01-23,18:04,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,41.6,MEDIUM,Adverse,Day,88,0,6
INC-EXP-0807,2024-11-17,21:20,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Minor,43.6,MEDIUM,Rain,Night,87,0,4
INC-EXP-0808,2025-01-30,08:52,Excavation,Excavation Area,Water accumulation undermining trench base after rain.,Major,45.9,MEDIUM,Adverse,Day,100,0,8
INC-EXP-0809,2025-01-20,19:48,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Moderate,61.9,HIGH,Clear,Night,69,0,12
INC-EXP-0810,2024-01-11,06:22,Welding,Building Site,Welding cables crossing wet floor without insulation mats.,Near Miss,39.6,MEDIUM,Rain,Day,66,0,8
INC-EXP-0811,2025-03-16,12:17,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Minor,27.8,LOW,Rain,Day,89,0,6
INC-EXP-0812,2026-01-17,11:20,Scaffolding,Building Site,Missing toe-boards on working platform exceeding six feet.,Minor,47.8,MEDIUM,Windy,Day,67,0,6
INC-EXP-0813,2024-07-20,16:31,Welding,Warehouse,Welding cables crossing wet floor without insulation mats.,Near Miss,39.0,MEDIUM,Clear,Day,58,1,1
INC-EXP-0814,2025-11-27,12:35,Working at Height,Building Site,Unsecured tools at elevated height posing drop hazard.,Near Miss,28.3,MEDIUM,Clear,Day,71,0,1
INC-EXP-0815,2025-11-05,12:58,Working at Height,Building Site,Work on leading edge without adequate perimeter protection.,Moderate,56.6,HIGH,Clear,Day,79,1,4
INC-EXP-0816,2025-04-24,16:04,Vehicle Movement,Loading Area,Missing high-visibility delineator posts along haul ramp.,Moderate,55.4,HIGH,Clear,Day,82,2,3
INC-EXP-0817,2024-08-10,06:08,Lifting,Loading Area,Tag line omitted during crane load swinging operation.,Near Miss,39.0,MEDIUM,Adverse,Day,98,0,8
INC-EXP-0818,2024-05-15,12:46,Working at Height,Scaffolding Area,Static line lifeline inspection overdue during roofing installation.,Minor,60.2,HIGH,Windy,Day,81,0,7
INC-EXP-0819,2024-08-17,12:43,Electrical Work,Building Site,Absence of GFCI protection on portable power tools.,Near Miss,26.6,LOW,Clear,Day,86,0,4
INC-EXP-0820,2025-01-17,23:35,Lifting,Building Site,Crane outrigger placed on uncompacted soil.,Moderate,59.2,HIGH,Rain,Night,80,1,6
INC-EXP-0821,2025-05-12,10:37,Housekeeping,Warehouse,Inadequate lighting along primary pedestrian egress corridor.,Near Miss,17.7,LOW,Clear,Day,55,0,8
INC-EXP-0822,2024-12-13,17:59,Material Handling,Warehouse,Improper storage of materials near a walkway.,Moderate,37.2,MEDIUM,Clear,Day,66,0,7
INC-EXP-0823,2025-12-01,16:45,Working at Height,Roof,Work on leading edge without adequate perimeter protection.,Moderate,57.7,HIGH,Rain,Day,83,0,6
INC-EXP-0824,2024-05-17,14:54,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Minor,44.9,MEDIUM,Adverse,Day,79,0,1
INC-EXP-0825,2024-11-20,23:33,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Near Miss,47.2,MEDIUM,Clear,Night,87,0,3
INC-EXP-0826,2025-01-08,16:20,Lifting,Warehouse,Sling showing visible wear used during heavy assembly hoist.,Minor,70.7,CRITICAL,Windy,Day,68,3,6
INC-EXP-0827,2024-08-23,18:16,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,13.5,LOW,Clear,Day,93,0,1
INC-EXP-0828,2025-11-29,11:50,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Major,64.0,HIGH,Clear,Day,67,1,11
INC-EXP-0829,2024-02-16,10:26,Electrical Work,Electrical Room,Absence of GFCI protection on portable power tools.,Moderate,48.4,HIGH,Clear,Day,90,0,3
INC-EXP-0830,2025-03-23,16:27,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Near Miss,58.1,HIGH,Clear,Day,64,0,11
INC-EXP-0831,2025-11-09,12:27,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,16.6,LOW,Clear,Day,100,0,9
INC-EXP-0832,2024-02-19,23:04,Material Handling,Warehouse,Excessive repetitive lifting without job rotation.,Minor,64.2,HIGH,Rain,Night,60,1,1
INC-EXP-0833,2025-12-12,17:11,Electrical Work,Building Site,Arc flash PPE missing during high-voltage switchgear testing.,Minor,58.8,HIGH,Adverse,Day,69,0,7
INC-EXP-0834,2025-02-28,22:18,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Minor,40.4,MEDIUM,Clear,Night,87,0,5
INC-EXP-0835,2025-07-15,11:05,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Near Miss,30.7,MEDIUM,Clear,Day,64,1,2
INC-EXP-0836,2024-11-04,22:12,Material Handling,Loading Area,Pallet racking upright bent by handling equipment.,Moderate,48.4,HIGH,Clear,Night,82,2,6
INC-EXP-0837,2025-04-02,16:20,Working at Height,Building Site,Fall arrest harness not properly anchored.,Moderate,48.3,HIGH,Clear,Day,79,0,1
INC-EXP-0838,2025-01-02,21:58,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Minor,49.8,HIGH,Adverse,Night,100,0,2
INC-EXP-0839,2024-09-10,19:00,Working at Height,Building Site,Static line lifeline inspection overdue during roofing installation.,Minor,43.4,MEDIUM,Windy,Night,85,0,5
INC-EXP-0840,2025-06-26,20:21,Lifting,Building Site,Improper lifting zone setup observed.,Minor,45.1,MEDIUM,Clear,Night,76,0,6
INC-EXP-0841,2024-07-19,16:47,Scaffolding,Scaffolding Area,Damaged ladder rung on internal scaffold access tower.,Moderate,33.3,MEDIUM,Windy,Day,72,0,8
INC-EXP-0842,2025-01-10,21:10,Excavation,Excavation Area,Underground utility markers ignored near mechanical digging.,Near Miss,56.0,HIGH,Rain,Night,57,0,7
INC-EXP-0843,2024-06-04,17:42,Welding,Building Site,Welding conducted near flammable materials.,Moderate,42.8,MEDIUM,Rain,Day,67,0,7
INC-EXP-0844,2025-08-07,19:07,Material Handling,Warehouse,Heavy drum handled without designated drum gripper.,Near Miss,15.8,LOW,Clear,Night,100,1,9
INC-EXP-0845,2025-07-31,13:54,Welding,Warehouse,Combustible solvent containers stored within hot work radius.,Moderate,41.0,MEDIUM,Windy,Day,77,0,3
INC-EXP-0846,2024-12-15,08:57,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Minor,58.5,HIGH,Clear,Day,74,2,3
INC-EXP-0847,2024-04-13,18:32,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Near Miss,27.7,LOW,Rain,Day,84,0,8
INC-EXP-0848,2024-11-24,11:33,Material Handling,Loading Area,Excessive repetitive lifting without job rotation.,Near Miss,21.9,LOW,Clear,Day,88,1,5
